-5.0,-26.0,0.0,0.0,-10.0,0.0,0.0,0.0
2315690650857437696,2315707450883877888,2315201741807975936,2315742694633294336,2315942201202579968,2315965941686627840,2315976898874151424,2316061817822649344,21304317978,3043485184,16737330013,1521754204,144572389539,16740102014,1521831604,62395737642,21304316879,3043483536,16737329401,1521754201,144572383195,16740101401,1521831601,62395735201,89,67,62,71,170,64,52,96,1521736934,1521741766,3,18,1521814569,4,4,6,58,16,11,20,129,13,1,45,19782579434,1521740890,15215753571,14,143050564134,15218273872,0,60873885652,-7,-9,-9,-8,-7,-8,-8,-10,553,2944,0,-6,1089,0,0,-3
21304320847,3043489567,16737335287,1521758587,144572392327,16740105487,1521835087,62395760887,21304316913,3043483561,16737329410,1521754200,144572383304,16740101410,1521831600,62395735240,3043475408,3043483655,3043152010,3043508400,3043640484,3043656010,3043663200,3043699240,13,1,11,1,94,11,1,41,13,1,11,1,94,11,1,41,19782633584,1521750868,15215814010,0,143051438435,15218316010,0,60874920040,553,2944,0,-6,1089,0,0,-3,553,2944,0,-6,1089,0,0,-3,-18,-24,0,-6,-53,0,0,-3
21304317698,3043483675,16737330025,1521754237,144572388892,16740102007,1521831623,62395737632,46,25,51,51,41,51,51,51,-90668704443724112,-90669481695746576,-90650281855060448,-90671436259806896,-90680636154267264,-90679692015028864,-90680578991153904,-90732839274780128,19782593982,1521743376,15215760000,-6,143051155147,15218280000,0,60873983997,-4,-25,1,0,-9,1,0,1,-18,-24,0,-6,-53,0,0,-3,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0
1521737695,1521741814,1521576000,1521754200,1521820190,1521828000,1521831600,1521849600,51,51,51,51,51,51,51,51,289,615,12798,1,284,4115,1,2376,-18,-24,0,-6,-53,0,0,-3,-18,-24,0,-6,-53,0,0,-3,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0
1521740995,1521747874,1521581400,1521758700,1521823790,1521831600,1521835200,1521873000,1521738008,1521743375,1521576010,1521754200,1521820884,1521828010,1521831600,1521849640,1521736915,1521741754,1521575400,1521754200,1521814550,1521827400,1521831600,1521847200,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0
1521736920,1521741780,1521575400,1521754200,1521814560,1521827400,1521831600,1521847200,46,25,51,51,41,51,51,51,117056789,1521743389,152157600,0,16189598,152182800,0,38046240,-5,-26,0,0,-10,0,0,0,-10,-2,0,0,-5,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,1,20,-10,3,1,5,-5,-26,1,20,-10,3,1,5,-5,-26,0,0,-10,0,0,0
1521736920,1521741780,1521575400,1521754200,1521814560,1521827400,1521831600,1521847200,51,51,51,51,51,51,51,51,46,25,51,51,41,51,51,51,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0
4075,6094,6000,4500,9230,4200,3600,25800,51,51,51,51,51,51,51,51,-536356,-893429,-13337595,-671188,-536374,-4448301,-13338045,-2691232,-5,-26,0,0,-10,0,0,0,-10,-52,0,0,-20,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,375,33,0,0,181,0,0,0,-5,-27,0,0,-10,0,0,0
3295,6034,5400,4500,3590,3600,3600,23400,51,51,51,51,51,51,51,51,-114,-114,-114,-114,-114,-114,-114,-114,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-196,-164,0,0,-1531,0,0,0,-5,-27,0,0,-10,0,0,0
1521740995,1521747874,1521581400,1521758700,1521823790,1521831600,1521835200,1521873000,1521736915,1521741753,1521575400,1521754200,1521814550,1521827400,1521831600,1521847200,1521735013,1521738901,1521570610,1521749700,1521817894,1521824410,1521828000,1521826240,-5,-27,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,15,-22,0,0,5,0,0,0,-10,-52,0,0,-20,0,0,0,-10,-52,0,0,-20,0,0,0
1521737995,1521743374,1521576000,1521754200,1521820790,1521828000,1521831600,1521849600,1521736915,1521741754,1521575400,1521754200,1521814550,1521827400,1521831600,1521847200,20,-11,1,20,15,3,1,5,-5,-27,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0
1521737695,1521741814,1521576000,1521754200,1521820190,1521828000,1521831600,1521849600,25,15,1,20,25,3,1,5,1521738000,1521743399,1521576000,0,1521820800,1521828000,0,1521849600,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,66669737,7692671,0,0,33336207,0,0,0
1521737995,1521743374,1521576000,1521754200,1521820790,1521828000,1521831600,1521849600,15,-19,-113,14,10,-35,-113,-18,-7608690005,-39565328426,0,0,-15218208010,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0
66663907,7686842,-5830,-5830,33330377,-5830,-5830,-5825,-119,-140,-114,-114,-124,-114,-114,-114,66669737,7692671,0,0,33336207,0,0,0,-5,-26,0,0,-10,0,0,0,-10,-52,0,0,-20,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0
3043478695,3043489714,1521576000,1521754200,3043643990,1521828000,1521831600,1521849600,1521740995,1521747874,1521581400,1521758700,1521823790,1521831600,1521835200,1521873000,1521737695,1521741814,1521576000,1521754200,1521820190,1521828000,1521831600,1521849600,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,30560634240,13778454996,0,0,34248299017,0,0,0,-5,-26,0,0,-10,0,0,0
38043449995,22826150974,1521576000,30435084000,38045519990,4565484000,1521831600,7609248000,15911912529,22460739672,2358416312,1521754200,28635562169,5023448590,1521831600,2753662282,1638793684,3043485154,1673733000,1521754200,1538004133,1674010200,1521831600,1559893440,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,2995,4474,5400,0,2990,3600,0,23400,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0
1521736915,1521741754,1521575400,1521754200,1521814550,1521827400,1521831600,1521847200,51,51,51,51,51,51,51,51,3020,4489,5401,20,3015,3603,1,23405,566,2941,0,0,1131,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0
1521737486,1521744721,1521575400,1521754200,1521815691,1521827400,1521831600,1521847200,16499702488544616918557312466026496,357498600122645654033054478402322432,536013373438877274734082025246949376,0,2282347213114030494294735067283456,178789306789870919757204545674936320,0,26820172406077357845401096295546880,20,-11,1,20,15,3,1,5,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0
1521737995,1521743374,1521576000,1521754200,1521820790,1521828000,1521831600,1521849600,1521736915,1521741754,1521575400,1521754200,1521814550,1521827400,1521831600,1521847200,0,-23,3,4,-5,4,4,2,7608704873,39565444985,0,0,15218237781,0,0,0,566,2941,0,0,1131,0,0,0,566,2941,0,0,1131,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0
104,62,114,114,94,114,114,114,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0
3043479000,3043491301,3043157400,3043512900,3043644600,3043659600,3043666800,3043722600,1521737695,1521741814,1521576000,1521754200,1521820190,1521828000,1521831600,1521849600,1521736915,1521741754,1521575400,1521754200,1521814550,1521827400,1521831600,1521847200,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0
60869534,101449434,1521576600,76087710,60873024,507276200,1521831600,304370400,-2315684440645883904,-2315698136302075392,-2315192610830400000,-2315735845217639936,-2315928138062111744,-2315959548487199744,-2315971418758559744,-2316022552581120000,-4,-25,0,0,-9,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0
1272,740,51,1022,1267,153,51,255,20,-11,1,20,15,3,1,5,60869472,101449426,0,0,60872572,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-10,-52,0,0,-20,0,0,0
45334294825508952,45334623719764200,45325057084752152,45335647400599360,45340251738272536,45339788935182528,45340232452691424,45366067387002880,1267,714,51,1022,1257,153,51,255,-240830411160456320,-5937661893577983,51,51,-870780464051789696,51,51,51,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-10,-52,0,0,-20,0,0,0,-10,-52,0,0,-20,0,0,0,-10,-52,0,0,-20,0,0,0
1521737995,1521743374,1521576000,1521754200,1521820790,1521828000,1521831600,1521849600,-124,-166,-114,-114,-134,-114,-114,-114,-114,-99,-33,-101,-80,-4,-80,-81,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-10,-52,0,0,-20,0,0,0,-5,-26,0,0,-10,0,0,0,-10,-52,0,0,-20,0,0,0
38043449995,22826150974,1521576000,30435084000,38045519990,4565484000,1521831600,7609248000,1521737995,1521743374,1521576000,1521754200,1521820790,1521828000,1521831600,1521849600,71,40,52,71,66,54,52,56,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,295,1534,0,0,590,0,0,0,-10,-52,0,0,-20,0,0,0,-10,-52,0,0,-20,0,0,0,-5,-26,0,0,-10,0,0,0
-10,-52,1521576000,1521754200,-20,1521828000,1521831600,1521849600,20,-11,1,20,15,3,1,5,20,-11,1,20,15,3,1,5,-11578455529289998336,-60208455405510361088,0,0,-23159431127750402048,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0
38043449995,22826150974,1521576000,30435084000,38045519990,4565484000,1521831600,7609248000,1521737700,1521741840,1521576001,1521754201,1521820200,1521828001,1521831601,1521849601,1521737995,1521743374,1521576000,1521754200,1521820790,1521828000,1521831600,1521849600,-10,-52,0,1,-20,0,1,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-10,-52,0,0,-20,0,0,0,-10,-52,0,0,-20,0,0,0,-5,-26,0,0,-10,0,0,0
-10,-52,0,0,-20,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-11578455529289998336,-60208455405510361088,0,0,-23159431127750402048,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-9,-27,0,0,-19,0,0,0,-10,-52,0,0,-20,0,0,0,-5,-26,0,0,-10,0,0,0
1521738000,1521743400,1521576000,1521754200,1521820800,1521828000,1521831600,1521849600,-114,-114,-114,-114,-114,-114,-114,-114,-5,-26,1,1,-10,1,1,1,-5,-26,0,0,-10,0,0,0,-10,-52,0,0,-20,0,0,0,-5,-26,0,0,-10,0,0,0,-10,-52,0,0,-20,0,0,0,-9,-27,0,0,-19,0,0,0,-9,-27,0,0,-19,0,0,0
45334205452294656,45334489659578032,45324896228876640,45335513338337520,45340162358177920,45339681680713528,45340125197426968,45365369847867304,1521740995,1521747874,1521581400,1521758700,1521823790,1521831600,1521835200,1521873000,1521738771,1521743433,1521576600,1521754200,1521826421,1521828600,1521831600,1521852000,-10,-52,0,0,-20,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-10,-52,0,0,-20,0,0,0,-9,-27,0,0,-19,0,0,0,-5,-26,0,0,-10,0,0,0
1521741000,1521747900,1521581400,1521758700,1521823800,1521831600,1521835200,1521873000,1521737995,1521743374,1521576000,1521754200,1521820790,1521828000,1521831600,1521849600,1521736910,1521741728,1521575400,1521754200,1521814540,1521827400,1521831600,1521847200,-5,-26,0,0,-10,0,0,0,-9,-27,0,0,-19,0,0,0,-9,-27,0,0,-19,0,0,0,-5,-26,0,0,-10,0,0,0,-9,-27,0,0,-19,0,0,0,-9,-27,0,0,-19,0,0,0
60869533,101449538,1521576003,76087714,60872846,507276005,1521831604,304369922,46,25,51,51,41,51,51,51,1521736910,1521741728,0,0,1521814540,0,0,0,-10,-52,0,0,-20,0,0,0,-10,-52,0,0,-20,0,0,0,-10,-52,0,0,-20,0,0,0,-9,-27,0,0,-19,0,0,0,-9,-27,0,0,-19,0,0,0,-9,-27,0,0,-19,0,0,0
2315686084509883904,2315700601553647104,2315193524073881600,2315735845217639936,2315937637020747776,2315960461881929216,2315971418758559744,2316026206212536320,38043449995,22826150974,1521576000,30435084000,38045519990,4565484000,1521831600,7609248000,1521737691,1521741813,1521576000,1521754200,1521820181,1521828000,1521831600,1521849600,-9,-27,0,0,-19,0,0,0,-9,-27,0,0,-19,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-9,-27,0,0,-19,0,0,0,-5,-26,0,0,-10,0,0,0
1521737695,1521741814,1521576000,1521754200,1521820190,1521828000,1521831600,1521849600,-2315686084122599936,-2315700601523855872,-2315193523776000000,-2315735845217639936,-2315937634220160000,-2315960461584000000,-2315971418758559744,-2316026205020160000,-15,-78,0,0,-30,0,0,0,-10,-52,0,0,-20,0,0,0,-10,-52,0,0,-20,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,485041891267561,0,0,-10,0,0,0
1521740995,1521747874,1521581400,1521758700,1521823790,1521831600,1521835200,1521873000,-6525975,-3915626,-261008,-5220759,-6526392,-783130,-261051,-1306434,20,-11,1,20,15,3,1,5,-10,-52,0,0,-20,0,0,0,-10,-52,0,0,-20,0,0,0,-5,-26,0,0,-10,0,0,0,-9,-27,0,0,-19,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0
1521741000,1521747900,1521581400,1521758700,1521823800,1521831600,1521835200,1521873000,1521737995,1521743374,1521576000,1521754200,1521820790,1521828000,1521831600,1521849600,1521737691,1521741813,1521576000,1521754200,1521820181,1521828000,1521831600,1521849600,-10,-52,0,0,-20,0,0,0,-10,-52,0,0,-20,0,0,0,-10,-52,0,0,-20,0,0,0,-9,-27,0,0,-19,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0
1521741000,1521747900,1521581400,1521758700,1521823800,1521831600,1521835200,1521873000,1521736915,1521741754,1521575400,1521754200,1521814550,1521827400,1521831600,1521847200,1521736915,1521741754,1521575400,1521754200,1521814550,1521827400,1521831600,1521847200,-10,-52,0,0,-20,0,0,0,-10,-52,0,0,-20,0,0,0,-10,-52,0,0,-20,0,0,0,-9,-27,0,0,-19,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0
1521737995,1521743374,1521576000,1521754200,1521820790,1521828000,1521831600,1521849600,1521737996,1521743399,1521576000,1521754200,1521820791,1521828000,1521831600,1521849600,178130529063441728,2315716763981392896,231521086977840000,0,24637834089737792,231597233186004000,0,57902527017153024,-10,-52,0,0,-20,0,0,0,-10,-52,0,0,-20,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,1521736915,1521741754,0,0,1521814550,0,0,0
3043478995,3043491274,3043157400,3043512900,3043644590,3043659600,3043666800,3043722600,1521737995,1521743374,1521576000,1521754200,1521820790,1521828000,1521831600,1521849600,1521737995,1521743374,1521576000,1521754200,1521820790,1521828000,1521831600,1521849600,-5,-26,0,0,-10,0,0,0,-77730876170,-8968979077,0,0,-38866667872,0,0,0,-10,-52,0,0,-20,0,0,0,1521736911,1521741753,0,0,1521814541,0,0,0,-5,-26,0,0,-10,0,0,0,1521736915,1521741754,0,0,1521814550,0,0,0
-114,-114,-114,-114,-114,-114,-114,-114,-5,-26,0,0,-10,0,0,0,1521736915,1521741754,0,0,1521814550,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,-5,-26,0,0,-10,0,0,0,1521736911,1521741753,0,0,1521814541,0,0,0,-1521738005,-13188442826,0,0,-3043641610,0,0,0,1521740991,1521747873,0,0,1521823781,0,0,0
3043478991,3043491273,1521576000,1521754200,3043644581,1521828000,1521831600,1521849600,3043478991,3043491273,1521576000,1521754200,3043644581,1521828000,1521831600,1521849600,1521740973,1521747861,1521581362,1521758671,1521823768,1521831571,1521835171,1521872943,-5,-26,0,0,-10,0,0,0,1521736915,1521741754,0,0,1521814550,0,0,0,-5,-26,0,0,-10,0,0,0,1521740991,1521747873,0,0,1521823781,0,0,0,-4,-1,0,0,-9,0,0,0,1521740991,1521747873,0,0,1521823781,0,0,0
1521736916,1521741779,1521575400,1521754200,1521814551,1521827400,1521831600,1521847200,1521741042,1521747900,52,52,1521823832,52,52,52,-118,-115,-114,-114,-123,-114,-114,-114,3043477915,3043489654,0,0,3043638350,0,0,0,1521740991,1521747873,0,0,1521823781,0,0,0,1521740991,1521747873,0,0,1521823781,0,0,0,-10,-2,0,0,-5,0,0,0,-4,-1,0,0,-9,0,0,0,1521740991,1521747873,0,0,1521823781,0,0,0
1521740882,1521747785,1521581286,1521758586,1521823677,1521831486,1521835086,1521872886,98,101,51,51,93,51,51,51,3043474925,3043485183,3,4,3043635365,4,4,2,1521740991,1521747873,0,0,1521823781,0,0,0,1521740991,1521747873,0,0,1521823781,0,0,0,1521736920,1521741780,0,0,1521814560,0,0,0,-9,-27,0,0,-19,0,0,0,-4,-1,0,0,-9,0,0,0,1521740991,1521747873,0,0,1521823781,0,0,0
92627490843153936,154380046188564256,2315194436721959936,115786792260882000,92637848692851248,771987124893720064,2315971418758560256,463205971492992000,1331426723,1331747747,1327660465,1327712382,1329095424,1323768236,1327676386,1389841692,1521741016,1521747888,1,20,1521823806,3,1,5,1521740991,1521747873,0,0,1521823781,0,0,0,1521740991,1521747873,0,0,1521823781,0,0,0,1521740991,1521747873,0,0,1521823781,0,0,0,-4,-1,0,0,-9,0,0,0,-4,-1,0,0,-9,0,0,0,-4,-1,0,0,-9,0,0,0
3043478995,3043491274,1521576000,1521754200,3043644590,1521828000,1521831600,1521849600,1521736928,1521741755,1521575410,1521754200,1521814644,1521827410,1521831600,1521847240,97,76,51,51,92,51,51,51,-4,-1,0,0,-9,0,0,0,-9,-27,0,0,-19,0,0,0,1521740991,1521747873,0,0,1521823781,0,0,0,47,50,0,0,42,0,0,0,-4,-1,0,0,-9,0,0,0,1521736920,1521741780,0,0,1521814560,0,0,0
1521740877,1521747759,-114,-114,1521823667,-114,-114,-114,2315682797170334208,2315695671082918400,2315191697885159936,2315735845217639936,2315918641943001088,2315958635390759936,2315971418758559744,2316018900147840000,1521737991,1521743373,1521576000,1521754200,1521820781,1521828000,1521831600,1521849600,1521740995,1521747874,0,0,1521823790,0,0,0,1521740991,1521747873,0,0,1521823781,0,0,0,1521736920,1521741780,0,0,1521814560,0,0,0,47,50,0,0,42,0,0,0,47,50,0,0,42,0,0,0,-4,-1,0,0,-9,0,0,0
1521736807,1521741667,-113,-113,1521814447,-113,-113,-113,92627379147572288,154379877275213472,2315192610830400000,115786792260882000,92637127044299024,771986516162399872,2315971418758559744,463204510516224000,1521737996,1521743399,1521576000,1521754200,1521820791,1521828000,1521831600,1521849600,0,0,0,0,0,0,0,0,1521736933,1521741781,10,0,1521814654,10,0,40,1521740987,1521747785,1521581389,0,1521823790,1521831589,0,1521872997,47,50,0,0,42,0,0,0,51,33,0,0,51,0,0,0,-5,-26,0,0,-10,0,0,0
1521738000,1521743400,1521576000,1521754200,1521820800,1521828000,1521831600,1521849600,1,2,3,4,-4,4,4,2,-604,-720,0,0,-6129,0,0,0,1521740991,1521747873,0,0,1521823781,0,0,0,-5,-26,0,0,-10,0,0,0,1521736920,1521741780,0,0,1521814560,0,0,0,-4,0,0,0,-9,0,0,0,47,50,0,0,42,0,0,0,41,49,0,0,46,0,0,0
1521740997,1521747881,3043162817,3043517421,1521823791,3043663201,3043670400,3043746007,1521741000,1521747901,1521581400,1521758700,1521823800,1521831600,1521835200,1521873000,1363480233,1517845966,0,0,949619164,0,0,0,41,49,0,0,46,0,0,0,1521740991,1521747873,0,0,1521823781,0,0,0,1521740395,1521747154,0,0,1521817670,0,0,0,47,50,0,0,42,0,0,0,51,51,0,0,51,0,0,0,47,50,0,0,42,0,0,0
